property_address,listing_link,bedrooms,bathroms,square_footage,price,listing_description,contact_name,contact_email,contact_phone_number,images
"Room in Tempe, Arizona, United States",https://www.airbnb.com/rooms/30111762?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=618580112&search_mode=regular_search&check_in=2024-08-10&check_out=2024-08-12&source_impression_id=p3_1722673459_P3_MuCTrNiJYSEjw&previous_page_section_name=1000&federated_search_id=0669e356-5242-489e-9857-347b7cdf7dce,2,1,NA,"₹2,932","A quiet spacious private room w/ shared bathroom. Private pool alongside free driveway parking and free Wi-FiKing size bed, personal desk with office chair, a 3 seater couch(extends into a sleeper), large 4K smart TV in room with Netflix included, Mini fridge in the room.Shared full kitchen, dining area, and living area w/ fireplaceBreakfast items included free of charge: coffee, milk, tea, bread, eggs, pancake (Waffle) mix, cerealsGuest accessPlease feel free to use all the amenities in the common areas of the house just like in your own home.During your stayPlease don’t hesitate to reach out through the AirBnb chat if you have any questions or needs during your stay! Your comfort is a priority and messages usually will be replied to within minutesOther things to noteA quiet neighborhood within a 7 minute drive from a Costco and Walmart, alongside a variety of different restaurants15 min drive to ASU and 15 min drive to PHX Sky Harbor Airport, very close to South Mountain, I-10 high way, Arizona Mills Mall, Downtown Tempe, Tempe Marketplace, Mountain Bike trailsThere are also several golf courses nearby such as: Arizona Grand Resort Golf Course, Raven Golf Club, and Legacy Resort Golf CourseCheck in time is 4pm. Please give at least a 24 hour notice if you would like to check in early, also remind me the day before you arrive, so I can notify the cleaner to do your location first if possible. Early check in is not guaranteed, but I will do my best to meet your schedule. Thank you and welcome!",NA,NA,NA,"['https://a0.muscache.com/im/pictures/46694750-3d48-4119-b0cc-10b185b754e6.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/bee28b0f-fb0e-4b76-a685-ff701797f071.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/196f0703-2f72-4b94-bb72-56c1c664e530.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e007d25b-13d7-465d-97a6-0211fcf24095.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/c3d76a36-e00e-46b0-9363-9dc091abe944.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a695cbcf-3d1d-439d-ae8e-e65af437874c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/14fdd27f-54ef-423f-b1ae-ab094813cfec.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ad80d3f8-bc17-41be-9c8c-3191e5e82041.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/f2f60396-1d41-4a45-a78f-08e4d3eb697b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/2b4d908b-3ea6-44c6-b57e-7d05a9098ada.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a4b5a825-da6d-4bde-b86b-6007b14b16f3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-30111762/original/a1d7deae-7957-4f73-88cc-c1731f57d3bf.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/9a4c015d-a2ba-48de-8754-1ad7f11e31f0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/37043f63-c931-4745-8f3d-5ac9eb7b1eb2.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e58c5746-c00e-42db-ae88-17833c9ba9d3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/fcd9d4f5-970b-4a1a-9332-337d26d4d8a1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/6f0354e1-31bb-4c05-92b1-d19759987ec3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/05218015-f63c-484b-92cb-cfea7c1a407a.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/17a09637-c814-4872-a46d-7a165f6961e7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d90147d3-d45c-4d06-9c7a-896d8b6ec1eb.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e8ffdfc8-04d1-4fd8-8c6b-54db70078a65.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/6947a1ae-0745-49f0-b15c-d3c4b50584d4.jpg?im_w=720']"
"Room in Mesa, Arizona, United States",https://www.airbnb.com/rooms/14186330?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=948305600&search_mode=regular_search&check_in=2024-08-10&check_out=2024-08-12&source_impression_id=p3_1722673461_P3NY1X9cQ61n358L&previous_page_section_name=1000&federated_search_id=0669e356-5242-489e-9857-347b7cdf7dce,1,1,NA,"₹2,932","My place has easy access to major freeways; 15 mins from Sky Harbor International Airport and ASU. You’ll love my place because of the location, the comfy bed and the great kitchen. Quick breakfast items are available. The guest room is a second floor accomadation. My place is good for couples, solo adventurers, and business travelers.I have a pet cat, he is super friendly.The spaceThe room is spacious with a queen bed, you will have use of a dresser and closet space. The room is 12'x10' with a queen bed. I have wireless internet, a wireless printer if you need it. This is second story accommodations. The Community pool is not heated, it is open during the day.Guest accessYou will have the bedroom and bath on the second floor. The living room and kitchen are available for your use as well as the powder room and laundry that are downstairs. There is a patio for outdoor relaxing.During your stayI will host as often as I can. I can offer directions, tips on things to do.Other things to noteI ask that my guests treat my home with respect. I ask that the lights be turned off when not in use, and take your shoes off if they are dirty. Please put your dishes in the dishwasher when you're finished with them, and minimize eating in the bedroom. Quiet hours are between 11 p.m. and 6 a.m. Please be courteous to others sleeping in the house and turn down all noise by 11pm.DO NOT BRING PEOPLE INTO MY HOME THAT ARE NOT PART OF YOUR ORIGINAL RESERVATION. This includes minors, prostitutes, people you meet in a bar, and any random strangers. It's incredibly rude, unsafe, and disrespectful to the homeowners. You will be asked to leave immediately if this should occur. You may have visitors over during the day, but no additional people may spend the night. No smoking inside, please smoke outside the back patio and do not leave butts in the parking area or the patio.Please lock the door upon leaving - that is done YALE logo on the exterior of the lock. YOU WILL BE CHARGED A FEE IF IT IS NOT LOCKED. YOU WILL BE CHARGED A FEE FOR LEAVING DIRTY DISHES AFTER CHECK OUT.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/1c207013-0a8f-428e-a041-e7b1953c95b7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/30f75b95-bbe6-4bef-9a2b-c77d8484ce11.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/f1262f47-9a11-4039-95e1-3508b6405679.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ec7bba00-fd4c-4b83-bbea-4156748d1184.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e9e2d5fa-45a6-45c2-8019-48b3c28a05c6.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/4e345b83-0ac9-4a5f-b329-47d3bd5c4d8c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/4057390e-1816-47f5-b2f4-76f4296e1b27.jpg?im_w=720']"
"Entire rental unit in Phoenix, Arizona, United States",https://www.airbnb.com/rooms/822492586287917187?search_mode=regular_search&check_in=2024-08-10&check_out=2024-08-12&source_impression_id=p3_1722673461_P3jj_HDm6zZH3vSO&previous_page_section_name=1000&federated_search_id=0669e356-5242-489e-9857-347b7cdf7dce,1,1,NA,"₹3,619","Inspired by the quirk of a midcentury 1950s trailer park and the charm of a cottage courtyard community. Our private, light and bright designs are fully equipped with all the essentials to make your stay feel like a second home. Mature shade trees and lush desert landscaping surround two shared courtyards with barbecues, fire pits, and patio furniture so residents can enjoy the enviable Arizona indoor/outdoor lifestyle.The spaceWelcome to our studio container spaces, where modern convenience meets vintage charm! Upon entering, you'll be greeted by a private and luminous interior that is thoughtfully designed to make you feel right at home. The studios are equipped with all the essentials you need for a comfortable and convenient stay, ensuring that your experience is akin to having a second home.Guest accessAs a guest you will have access to the entire studio and its amenities! You will also have access to two shared courtyards are nestled within this picturesque environment, providing communal spaces where residents can gather, socialize, and unwind. These well-appointed courtyards feature barbecues, fire pits, and comfortable patio furniture, encouraging you to embrace the enviable Arizona indoor/outdoor lifestyle. Whether you're grilling a delicious meal, enjoying the warmth of a crackling fire, or simply relaxing under the open sky, these courtyards offer a retreat from the daily hustle and bustle.Other things to notePassive CCTV monitoring outdoors. The TV is a streaming TV. Please be sure to bring any streaming device for your ease of use (Roku Stick, Amazon TV Fire Stick, etc.). You may sign into any streaming channel of your choice by using your login credentials (e.g. Netflix, HBO GO, etc.). Be sure to sign out of your account upon departure. This property cannot be used for purposes identified in the City of Phoenix Ordinance Section 10-195(c). The City of Phoenix short-term registration number for this property is [SR#2023-4346].",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-822492586287917187/original/5dfa7fd1-cbea-4ec8-882d-a4880afe381d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-822492586287917187/original/2fb20930-7898-4508-a4cc-4b97a4110046.png?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-822492586287917187/original/cdd2e521-dd2a-4aca-ac22-faaa0a2a2086.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-822492586287917187/original/d22b4b81-160d-4eb3-b7ce-ed7d5c30d9e3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-822492586287917187/original/f8202873-0bc3-4f9f-b6ea-ad5e68b229f5.png?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-822492586287917187/original/52c0cd82-66cb-40ef-980d-b8ab8c3b7f77.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-822492586287917187/original/9f0e4c80-c89b-4249-a766-5e957cbfe90b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-822492586287917187/original/74856157-e024-4f80-8225-00b1effc6205.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-822492586287917187/original/43f97f3e-ad99-41e9-aeab-38fe9c499ac8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-822492586287917187/original/6aab3271-1254-451f-809d-66e37c64694b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-822492586287917187/original/e82e2256-aaef-4e69-8043-374806c6571a.png?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-822492586287917187/original/5dbb9ae9-d43b-459f-8bc5-f042ae4aa4e6.png?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-822492586287917187/original/7e4f6a21-1d38-4723-8a38-5ec7a5476d6e.png?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-822492586287917187/original/7174a4f5-4338-4c67-bdd7-c69fe2af34c5.png?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-822492586287917187/original/cdb16c14-5ccc-4da9-ae8c-e64869832409.png?im_w=720', 'https://a0.muscache.com/im/pictures/prohost-api/Hosting-822492586287917187/original/a2e86367-a5ed-4a52-9abc-4c55f8d8c581.png?im_w=720']"
"Room in Phoenix, Arizona, United States",https://www.airbnb.com/rooms/32196564?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=739966080&search_mode=regular_search&check_in=2024-08-10&check_out=2024-08-12&source_impression_id=p3_1722673461_P3nSoFLoMuhCjK71&previous_page_section_name=1000&federated_search_id=0669e356-5242-489e-9857-347b7cdf7dce,1,1,NA,"₹3,393","Great for groups of 2. Please feel free to check out the other rooms listings on my profile10 minutes from Sky Harbor Airport, great for early morning flights. Uber/lyft to/from airport is about $9-15. Walking distance from Tempe Diablo Stadium. 10 minutes from ASU. Many restaurants nearby.Zip code is 85040 for reference.The spaceThere is a full size bed to accommodate up to 2 people. The room has a smart TV for your use. There is a desk workstation as well. My place is good for couples, solo adventurers, and business travelers. The shared areas include the bathroom, great room, and kitchen. Please do not leave personal items in the shared areas. We ask guests to be respectful and clean of the shared spaces.The kitchen is complete with all of the appliances and utensils needed to store and cook food. The kitchen includes an oven, microwave oven, toaster, blender, coffee maker, fridge, and dishwasher. Please clean any dish/utensil/appliance you use. I provide eggs, bread, coffee and tea for all my guests to eat breakfast.Parking is available on the rocks.All shared areas are accessible to the guest. This includes the great room and use of the kitchen and fridge. The other bedrooms are off limits. The house is 3 bedroom 2 bath and all rooms are listed on Airbnb and booked every night for each room.During your stayThis house is strictly dedicated to being operated as an Airbnb. Myself and members of my family come by the property frequently so you might see us around. Otherwise we will leave you and your group to your own devices. I provide guests with their space and privacy. I will only be a text/call away.Other things to notePotential for noise since the property is next to a main street.The common areas are under 24 hour surveillance. Please keep this in mind.Potential additional fees:Key replacement fee: $20Early checkin or Late checkout past 11 AM: $10Pet rule violation: $60Smoking inside the house: $50",NA,NA,NA,"['https://a0.muscache.com/im/pictures/e71a0329-5459-4321-8e93-de0b63a3eced.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/f0b8b9d8-8961-48d6-8a2c-b2e0382e0154.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/aa6c5ea5-1207-4fdb-b899-1764bc816059.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a2c15a45-e128-4cde-8388-8a06bbaf1f20.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ce3bd246-bfe2-402e-b356-bd87419dfc99.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/adb434dd-0ce2-4bb6-8720-f8894f881a68.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/6fbaca58-979e-4b72-a76b-ce501bc6f57e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d896e76d-2197-490d-8993-8d03a8da77b4.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/719b3c3c-e552-4f60-9a18-8b0bd8812d2e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/00529284-8d5f-435a-b8cd-86ed50f3a054.jpg?im_w=720']"
"Entire guest suite in Phoenix, Arizona, United States",https://www.airbnb.com/rooms/39150505?search_mode=regular_search&check_in=2024-08-10&check_out=2024-08-12&source_impression_id=p3_1722673461_P3MIDmlm4fI8dtDl&previous_page_section_name=1000&federated_search_id=0669e356-5242-489e-9857-347b7cdf7dce,1,1,NA,"₹3,351","This PRIVATE one-bedroom efficiency is set with EVERYTHING you might need for a tremendous stay in Phoenix. As a business traveler myself, I organized this space to be a perfect little bit of everything that I know I like when I'm away from home and think you would love to. There are two beds. One very comfortable queen bed in the bedroom, and there is a murphy bed full-size with an extremely comfortable memory gel foam mattress.The spaceOnly 1.5 miles from downtown Phoenix and 7 miles to the airport. Far enough from the airport that you don’t get airplane noise. The freeway is literally a block away. Getting around from this location is really easy. Brand new housing in the area plus renovated homes and plenty of ""what were you thinking"" homes too. It’s a downtown Phoenix neighborhood where the blue-collar meets white-collar. A good, safe cultural experience.Guest accessThe unit is completely private with a private entrance, private bath, a kitchenette, and an added private bedroom. Self-checkin. We will supply you with a check in video and your code 24 hours before checkin.Other things to noteParking. It’s in front of our house on the gravel and though there are 4 spaces 1 is intended for you. If you need a second one, no problem. Please keep items out of sight and your car with the doors locked. We haven’t had any incidents of break-ins or damage. As you drive into the neighborhood, some of it might look shady - however, this is one of the safest areas in Phoenix.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/4e9369d0-ca3b-4898-b077-d0b6575ae028.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/dbaa5916-88ee-4c8f-ba90-fd997a91cf73.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/4f2af1cc-1ff9-4368-89f8-7af93fcc27a0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/bee9694e-ea38-47c1-aa4b-20daa8ba702c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/721b3c29-b198-49bf-8941-510f0359c03b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/1b8a67ea-708c-46c7-9a4f-8f7e4718a8de.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/5a935714-c330-4384-8968-fbe01dae3078.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/cbc38b4b-0892-419b-a83a-cdf916b8bbbd.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/07a3ec9e-c5c8-416d-87db-ad23b7e4b1ce.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/cc7281c7-ee3b-4378-9350-6e55c79e28b9.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a017e33c-9933-49bb-bd70-7d480774f9a8.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/dbbb66fc-da4e-4b14-8330-b9d716b5d656.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/50d75b5b-db5f-41a7-813a-9b3a2798f93d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/d15f2eed-f933-4f2a-ab54-cdb3ea6b6e3d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/98b495fc-6d99-43c1-8d46-546405926fdb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/b11ce8dd-10f1-4ef2-8067-985ea9193d94.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/ef1f8724-abd8-40a0-9dda-f93e5a064c67.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/8ad4f680-4414-4ca4-aea5-d662a759040b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/9b313ab9-d601-4ae4-b75b-4bb8e9dd76bd.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/94b6ec3e-5e11-4cbe-bd6a-171bb09dcad3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/01afa001-c787-4bd1-a893-51ddc6dda080.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/bd35a76e-beba-445a-af91-e9e206e1d4d4.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/7d8723e1-5b40-4eaa-99f6-eaeed13d8240.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-39150505/original/29b145a1-6ab2-4c6b-813c-e6052c380f6b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/09acbaa1-521b-4b42-a8cb-13f14fb5e1f7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/6f35ffbc-fe47-4752-b01c-818372ad35b1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/023e2c1f-ece6-491c-8ea8-8c7f65827515.jpg?im_w=720']"
"Room in Phoenix, Arizona, United States",https://www.airbnb.com/rooms/31124877?category_tag=Tag%3A8678&enable_m3_private_room=true&photo_id=718480634&search_mode=regular_search&check_in=2024-08-10&check_out=2024-08-12&source_impression_id=p3_1722673461_P3K_SjI3yXPmJ2Kh&previous_page_section_name=1000&federated_search_id=0669e356-5242-489e-9857-347b7cdf7dce,1,1,NA,"₹3,854","Our property is located in the quiet and Historic District of Villa Verde. The neighborhood is characterized by having their own features and unique architecture. One bedroom equipped with one queen size bed, night stand, TV, a personal desk equipped with a lamp and a closet. Guest will have access to a shared bathroom with other guests. Location is convenient, only minutes away from downtown and adjacent to Encanto Park and Golf Course; about 6 miles away from the Sky Harbor Airport.The spaceClose to I-10 freeway which connects you to Tempe and Scottsdale in about 15-20 minutes, and I-17 will connect you to West Gate and State Farm Stadium 15-20 min away as well. Parking convenient in front of the house for an easier access or also parking spare on the west side of the home.Guest accessGuest will have access to a private room with the corresponding shared bathroom next to it. You will also have access to watch TV in the living room which we will all be sharing, You will have also have a parking spot as needed located at the west side of the house.During your stayOur names are Alejandro and Pepe and we are a gay couple, pretty laid back, open minded, if you need any assistance we will do our best to help, you just need to communicate your thoughts personally or through text message; on weekdays we are taking care of our jobs as educators, therefore if you shoot us a message and we don't respond immediately, it means we are working at the time but will message you back as soon as we are out of work ( around 3:00 pm) but no worries, we will get in contact with you as soon as possible and looking forward to host you, Welcome to the Valley Of The Sun.Other things to noteThe neighborhood is pretty quite the only noise you will hear is from the train that passes by randomly. ( Earplugs provides and can be found on the night stand)Also we have recently added a ring door bell Camera (front of the house ) the Ring system has helped to provide some live assistance to first timer guest since most of the days we are out of the house on our regular jobs.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/e7681c00-7644-436f-9e07-953b1056b5a2.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/b8066dd8-d7f8-451e-b630-d4d38907efa5.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/8f636b0a-5a76-45db-8723-31335fce3ed1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/77bf4c52-0e5c-48c9-b2fb-9fc4d15ed061.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/6cf50b0e-78e3-4912-9d26-51cc924acf7f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d39838fe-49f0-4d2c-813c-08057bda9e8b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0530a428-71a2-42b9-884b-2a0b9fe6718f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/10493c2a-b3e6-457b-b322-88069d3ca1ec.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/54cd60d5-9584-4f0e-a879-1c345c0a8f7b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/bfc6fc2b-a9fe-438b-9b05-e2e4f6d160e8.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/bec1580e-9799-4ace-9412-464780eff30e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0e312b17-f5c4-4c85-ad61-eeb5ef09a3d2.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/5a52a99b-e790-4e1a-99a9-7da79b9d06f8.jpg?im_w=720']"
