property_address,listing_link,bedrooms,bathroms,square_footage,price,listing_description,contact_name,contact_email,contact_phone_number,images
"Entire guest suite in Flagstaff, Arizona, United States",https://www.airbnb.com/rooms/46724086?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-09-02&check_out=2024-09-07&source_impression_id=p3_1723102480_P3Ob9CvjQkxlGxJS&previous_page_section_name=1000&federated_search_id=2989cdf1-b986-460b-95cc-891cfa89a8db,1,1,NA,"₹5,878","As you approach, through deep green Ponderosa pine forests, you sense the freshening air and feel your spirits rise to the 7,000-foot altitude. No matter the temperature at this all-season resort, you always receive a warm Western-style welcome. This is your base for exploring a number of indoor and outdoor recreational opportunities throughout the resort, and the extraordinary natural wonders beyond. At day’s end, step out onto your private deck for more majestic views and endless night skies.The spaceWhether you're traveling with extended family or a smaller party, you will appreciate the privacy of separate bedrooms, the economy of a fully equipped private kitchen, and the convenience of a washer/dryer in each suite. Plus, a whirlpool tub, full dining room, and TVs throughout are comforts you just won't find in an average hotel room. Enjoy a hot cup of cocoa and take in the fresh air and mountainside scenery from the comfort of your own private balcony in this relaxing, vacation destination home.Guest accessGuest's will have full access to all the amenities listed:Fire PitHot Tub (Outdoor)Children's PlaygroundActivities DeskBarGolf Course (18 & 9 Hole)Tennis CourtArcade GamesPicnic AreaMassage ServicesGolf Pro ShopMini Golf (Outdoor)Children's Pool (Outdoor)Walking TrailsBusiness CenterGame RoomBasketballComputer w/ Shared InternetConcierge ServicesSwimming Pool (Outdoor/Seasonal)Putting GreenConference RoomDriving RangeBBQ AreaMovie RentalsFitness CenterSunbathing AreaCasual DiningDeli/Snack-BarSome amenities may acquire a fee.Any unexpected amenity closures during your visit are out of our control and we deeply apologize for the inconvenience if this does occur.Other things to noteThe resort assigns the specific unit around the time of check-in so your view may vary. Let us know if you have a preference to be near a specific location throughout the resort or if you would like a specific view. We will gladly notate your preference and send this over to the resort as your stay gets closer. Please notate that requests are not guaranteed.The resort has many different layouts. The photos on the listings are a good representation of the unit being booked but may not be exact.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/f4a81a7a-cd39-466a-b959-de45df49e5f3.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/36c1a51d-c484-4018-857d-f48a46f458f1.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/f15440f5-63ad-4f14-b8f7-4a6a05d6bfd4.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/fc5a8fd4-348a-4c98-aa27-b41b5f6dbc08.jpeg', 'https://a0.muscache.com/im/pictures/3b1a7aa2-869c-4653-9cbd-57282d2e7c0a.jpg', 'https://a0.muscache.com/im/pictures/a99b55e4-5908-4dd6-bebc-0bacdb3b9302.jpg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/e54c7a7a-9017-4916-9e64-f89e367d867b.jpeg', 'https://a0.muscache.com/im/pictures/ac44cf01-95f9-46b5-8670-ca8e772d1e90.jpg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/cca5ee80-4eda-4f22-9e49-e4de2a3f6d71.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/3dc07d7d-5ae6-44c1-b65e-56e99e175c1f.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/b9acd1b0-0332-4007-8980-4d1d271df8b6.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/02e305dc-1581-4f2f-89ff-b49a5f99bb3d.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/a1cabb94-8a0e-4fa4-9a2c-bb17159b0f6b.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/b084fcf1-a1e3-4b11-a54c-42361de2a5fb.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/16b5e309-180a-4d54-b50a-323d1094ff2f.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/30195388-e99f-4267-bf34-67507ad11e95.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/15428f1d-dcb7-4d4b-b67f-48e7554c6b4a.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/55b17661-3763-4013-8946-8fe3b5dbfc76.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/a4228d1b-a3e2-4d8e-822d-9f95e50013e3.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/d0764a53-84bc-435e-9f6b-3d729dd3c121.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/bf8cebef-6e00-45e7-a9ac-7d64703baa86.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/76f3ea70-88f4-4721-9d81-e4be4bb67380.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/0168d9cd-b385-4192-9843-ace6d9e0a454.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-46724086/original/dc954c5d-6dfe-45e8-9d89-2061fe6958cd.jpeg']"
"Entire rental unit in Flagstaff, Arizona, United States",https://www.airbnb.com/rooms/681879066703570578?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-11&check_out=2024-08-16&source_impression_id=p3_1723102480_P3gPKZ4Xv15p3PNu&previous_page_section_name=1000&federated_search_id=2989cdf1-b986-460b-95cc-891cfa89a8db,1,1,NA,"₹6,212","Keep it simple at this peaceful and centrally-located place & walk to all of Historic Downtown Flagstaff!The spaceThis apartment is on the far West of a beautiful, classic, Flagstaff multi-family home, centrally located and walking distance to everything in Historic Downtown Flagstaff. The place is has completely private entrance and great high speed Wi-Fi. Everything will be very clean and I can help you with anything during your stay. I hope you will be my guests!Guest accessEntire place is yours!",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/efc67533-0a3b-4ab0-a750-fd8474f594f3.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/fd93406d-e170-45db-9025-16a77586785e.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/1cfa3a90-7e59-493c-867d-1293ad70ea7a.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/b1d0851f-45db-4ed8-af1d-59b90aa57b5f.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/4d74c5e3-76db-40a7-a976-6b18f9bc36d3.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/cbb58a1b-d30b-47c8-a645-be415cdfd23e.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/9606061d-9bcb-422d-896d-42fbb5d30e70.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/0d4abd22-849f-4140-876a-3c8e7a0a462e.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/7bace63f-9c8d-4616-9e53-0da35d01ee02.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/ece1a1b6-005e-4592-a9c3-be6344682f29.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/90b6a1d7-4ba9-4c67-b92d-82e1f137f837.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/7ebb6542-733e-43ae-9f6c-bc7351c45e7e.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/ec8a2bf7-0732-4673-a6ac-b6ea53a80326.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-681879066703570578/original/65bf69ce-1e2a-4331-96f0-466a9afe11ac.jpeg']"
"Entire guest suite in Flagstaff, Arizona, United States",https://www.airbnb.com/rooms/39965162?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-09-02&check_out=2024-09-07&source_impression_id=p3_1723102480_P3cH3aQe7emLCiFH&previous_page_section_name=1000&federated_search_id=2989cdf1-b986-460b-95cc-891cfa89a8db,1,1,NA,"₹6,262","Come and go as you please with your own exterior entrance with digital locks and no shared spacesYour home away from home! Perfect location for all of your Northern AZ adventures- Walking distance to downtown Flagstaff for Restaurants and Shopping - 14 miles to AZ Snowbowl for Skiing- 72 miles to Grand Canyon- 30 miles to Sedona- 133 miles to Antelope Canyon- 6 miles to Flagstaff AirportQuiet neighborhood is the perfect backdrop for your adventuresThe spaceWe have tried to think of everything that you might need to enjoy your stay with your family or friends.Kitchenette is ready to take care of your needs with a refrigerator, microwave, toaster, coffee maker and filtered water. We even have plates and cups.Heating and Air Conditioning (although air conditioning is not required with our perfect weather during the summers)Other things to noteElectronic Door Locks for easy access and check-in",NA,NA,NA,"['https://a0.muscache.com/im/pictures/1ada32b4-c3c0-4105-b8cf-08374eaca61d.jpg', 'https://a0.muscache.com/im/pictures/miso/Hosting-39965162/original/73e5d0b6-1b7c-4e6e-8895-0c40ff5d5fdb.jpeg', 'https://a0.muscache.com/im/pictures/9e1734b1-64cc-4f41-a221-eff52fee5187.jpg', 'https://a0.muscache.com/im/pictures/08717c16-3536-402f-9522-c70cd602c7b9.jpg', 'https://a0.muscache.com/im/pictures/997e9372-b529-47f3-b55d-35fc9da0a0e4.jpg', 'https://a0.muscache.com/im/pictures/c273e843-9cd5-4e66-b3ab-2c0fd6bce715.jpg', 'https://a0.muscache.com/im/pictures/29ccb0a9-0702-4bde-b80f-0bf8d894e4b2.jpg', 'https://a0.muscache.com/im/pictures/1d03e543-a83d-4290-99cd-39c9a92fc599.jpg', 'https://a0.muscache.com/im/pictures/a39a48b1-7d81-4fc3-8595-df3e51160fda.jpg', 'https://a0.muscache.com/im/pictures/48962468-f0ef-4143-bb80-785c02afc2f1.jpg', 'https://a0.muscache.com/im/pictures/e5f7c342-38e1-418c-b87a-5cfe9f1fb2cb.jpg', 'https://a0.muscache.com/im/pictures/2c733d15-3899-45eb-a4ca-5e914de69572.jpg', 'https://a0.muscache.com/im/pictures/18be4248-cb5d-46c2-96df-c5c6efe2f9fb.jpg', 'https://a0.muscache.com/im/pictures/e3379b3d-baaa-47b3-a56e-984340d99938.jpg', 'https://a0.muscache.com/im/pictures/a5db5db0-522b-4a52-be69-bc09597d2150.jpg', 'https://a0.muscache.com/im/pictures/c1f3e7cc-30ae-4072-a141-596914ea2c26.jpg']"
"Entire guest suite in Flagstaff, Arizona, United States",https://www.airbnb.com/rooms/676819638873184571?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-25&check_out=2024-08-30&source_impression_id=p3_1723102480_P3X_l1FMlumH_FTp&previous_page_section_name=1000&federated_search_id=2989cdf1-b986-460b-95cc-891cfa89a8db,1,1,NA,"₹7,538","Flagstaff is the world's 1st Dark-Sky City situated in the largest Ponderosa Pine Forest in the world. Enjoy starry night skies, the scent of fragrant pine trees, & the peace only nature can provide.A Little Something Moore, newly renovated, has a spacious kitchen, 1 bathroom, & a bedroom featuring a king size bed adjoined to a smaller room hosting a full-size bed. It is located approximately 12 miles east of downtown Flagstaff.Come ski, hike, bike, play games, roast marshmallows & stargaze!The spaceOur vacation rental is located on the outskirts of Flagstaff. The back of the property nestles up to national forest, with access to walking trails.Guest accessOur vacation rental is located above our garage. Guests will enter the door that displays a large welcome sign. There are 18 stair steps ascending to the entrance of our vacation home. Guests may park under the carport on the east side of our home.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/19ef0679-e78b-4dad-971b-b15fd0d397bd.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/4e671d5f-78dd-44b2-a943-cd87fef70f8d.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/24b3dfcd-1264-4480-87d8-8ed31d457ba6.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/3a4f5489-c04d-4441-b28b-1168d41ee2e2.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/c77d0757-ce73-4e92-9f9b-fa95da808ac9.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/0400ce1b-5ebe-42d9-9d9e-1e9e4090a22f.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/17eba91c-90a6-40ca-b171-be2bfa6b6969.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/976eb99e-ad2e-4d79-8f9e-0661f76d8919.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/68825852-7d77-4e91-acb8-b68dea617d7b.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-676819638873184571/original/66711d23-ebbd-40f2-916e-5c430a50432b.jpeg']"
"Entire home in Flagstaff, Arizona, United States",https://www.airbnb.com/rooms/625938812747941711?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-09-01&check_out=2024-09-06&source_impression_id=p3_1723102480_P3wwx9j-aPgX4mnT&previous_page_section_name=1000&federated_search_id=2989cdf1-b986-460b-95cc-891cfa89a8db,1,1,NA,"₹9,217","BRAND NEW HOME- Deep in the heart of Flagstaff. Backs the forest. New gas fire pit to enjoy our cool mountain fall evenings! Walk or short bike ride to groceries, coffee, restaurants, and trailheads! Buffalo Park is 1 mile. Hospital is less than 2 miles. Downtown is 2.5 miles. YES! There is AC.The spaceOpen concept floorplan. Full kitchen, laundry, bathroom. Private yard that backs the forest and patio.Guest accessKeypad access. Off street parking. No on street parking in the winter in Flagstaff because of snow plowing. Watch the dip in the driveway.Other things to noteThe limit is 4 adults for the unit. Immediate family of more than 4 people is ok.Note there are 6 sleeping spaces king bed, full bed, pull-out couch (full). The loft and ladder leading to the loft are not safe for small children under. The loft was built as a sleeping space for older children or adults. If you are booking for a nuclear family, put in 4 guests to book.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/b8c13fa2-0fab-4a02-a405-cbf2da4bbd8f.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/a6097873-0021-4d81-bbaf-fb68d5e5aa44.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/6572a616-c3da-47bc-80cc-01647e44479e.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/f6a783e5-0bb6-4bb7-87ae-4c077aacbbf9.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/1bb62a28-8fd4-45a5-90a4-aa1eaa12f730.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/3aae2edc-6eef-4ddf-86a6-6a23e3cb0243.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/a5aa6ddc-8910-4024-a29f-0a363b10ba82.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/1538462b-43a0-49b6-98fb-5b4b51a593c4.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/26cb07e8-797e-4a78-b1e5-f56517927b43.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/6c444d75-f334-402f-99ec-06d286c63d0c.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/47f09c12-1a24-43fa-926d-bde3ff63f5a6.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/660e65f3-befd-449a-bd10-8caf6b8385fc.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/70f17f4e-ab85-490e-96d4-d55108d31f15.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/1ef3b598-c91c-418b-97c3-6fb536b9cc88.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/83421015-327b-48d9-80f4-10ff99f5d4ec.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/f35c9a9b-cf58-4c77-9b90-c84002e5ffe7.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/40d29dd1-1017-4724-aa3e-b7c5cf7ed577.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/9aade5fa-3029-4149-b49c-f17118c139ab.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/5c077daf-ba5f-4322-8967-1d2eed7b4c93.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/fd3bd25a-6244-47f0-a1f8-6de9458a37a5.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/3503edc4-988a-496e-85c5-d232c196dca0.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/c5239092-adf3-4090-92d9-8d97cb2c9ccc.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/af3523dd-481d-47cb-9bc3-f6da52b1ecdf.jpeg', 'https://a0.muscache.com/im/pictures/c042d905-f0a5-4b8f-93a4-e5be2d326249.jpg', 'https://a0.muscache.com/im/pictures/miso/Hosting-625938812747941711/original/3b0d7499-8a14-422d-ab83-2421e963cc3e.jpeg']"
"Entire guest house in Flagstaff, Arizona, United States",https://www.airbnb.com/rooms/52919473?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-08&check_out=2024-08-13&source_impression_id=p3_1723102480_P3VmU49g1GHQxjzr&previous_page_section_name=1000&federated_search_id=2989cdf1-b986-460b-95cc-891cfa89a8db,1,1,NA,"₹5,440","Our cabin is small but quiet, close to downtown and hiking trails. Next door to a plaza with a grocery store, coffee shops and brunch places.Guest accessPlease park your car on the pink gravel driveway along the metal fence. The wooden door to the backyard and the cabin door will be open and you will find the key inside the cabin.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/02c2d223-2389-4cb2-a8a0-cbb000feda15.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/ca58b6be-7ab1-4c76-9133-ddd0dbdf159e.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/ffea3836-8f56-4c23-9a63-b499c73f060e.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/c4125727-1c6d-449a-8827-323dd7cd1910.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/ad2a53b2-61dc-4952-add6-64a587640ceb.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/ce16c9fa-2c2b-444a-8d8e-2a78cd350348.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/336983dd-8e8d-4fff-adf4-3e1f0c5f9746.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/1f1d748b-471c-4fc1-a92b-fd30d99fdde2.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/66823c02-0c60-4e3b-8eaa-d37ef2a39831.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/bcf8b5ac-e130-4586-929a-74994d6e7c45.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-52919473/original/7c168992-e8f6-49ab-b9cd-4b95becba6fb.jpeg']"
"Entire home in Flagstaff, Arizona, United States",https://www.airbnb.com/rooms/1211553317746993536?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-27&check_out=2024-09-01&source_impression_id=p3_1723102480_P3Mu7sWMVpiE2iXK&previous_page_section_name=1000&federated_search_id=2989cdf1-b986-460b-95cc-891cfa89a8db,1,1,NA,"₹11,551","Our quaint cottage is located in the heart of Historic downtown Flagstaff. Once you arrive you can park the car and easily walk just a few blocks to restaurants, shopping, art galleries, breweries and more! Come back to relax in one of our spacious outdoor settings where you can lounge, dine al fresco, or sit by the fire in the front yard. This home is the ideal space for couples or small families!The spaceThis is a one bedroom with attached bathroom home that also offers sleeping on our pull out sofa sleeper. 4 guests maximum. We are located just a few blocks from downtown Flagstaff.Guest accessEntire home, back patio and front yard is available for your private use.Other things to noteParking is in a small gravel parking area to the right of the house along with on street parking. Please note that during the winter months parking is prohibited on the street for city plowing. Guests will only have space to park one car during this time.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/505c7b8c-3b29-4f8b-8eef-90d830f25d5a.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/d25bfc3a-7a16-4ec5-81ac-555626018344.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/52a5cd68-02eb-49cb-9999-519812967eed.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/58d099e0-ca8b-45e0-ae2a-3b33d8a21e2e.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/611d980c-9328-41cb-ba7f-12cbe5db5b04.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/6df96b01-5e0d-4e1c-a1d6-4d8e6c07c507.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/7692238a-ac6e-4e7d-8634-edcf8b0433c3.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/5edf9a5d-c1c0-4f27-b968-8507e086a9cd.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/61e1f3f2-88df-4991-8e86-707e9d57c976.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/f05d1fb2-6209-4e35-90d5-cf94d7e149b0.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/b99abff9-41ba-4cef-af70-78890080f6bb.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/5b3e193e-0850-42c6-a8a1-baba02d5f688.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/f83b6179-cbfa-4c96-a84e-e1252a0ecc33.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/53d793ac-e054-45f7-a2eb-eaa9e9a20e22.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/b5efd20e-c1ef-4405-8da6-cdb6b9f26e8b.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/c112d416-b520-4bd8-99c2-5e12a2058ea7.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/6a429918-c5bd-46e9-b03c-cb9675297d5e.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/9feb3a21-e484-4065-a4d6-64113b75f3ea.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/fadeae6b-d3d3-4bdb-a709-f437a1dcb0b7.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/abd58ae3-f360-4006-9d3b-316bd34a3fff.jpeg', 'https://a0.muscache.com/im/pictures/miso/Hosting-1211553317746993536/original/0aa886ad-6f72-4d91-8f9f-34e270ebf03e.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/1d597c9d-e595-4ee7-8f67-9fb3ba60e16b.jpeg', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIxMTU1MzMxNzc0Njk5MzUzNg%3D%3D/original/ca0179cd-0f21-47c5-b321-a3674346cf8c.jpeg']"
