property_address,listing_link,bedrooms,bathroms,square_footage,price,listing_description,contact_name,contact_email,contact_phone_number,images
"Room in Burlington, Massachusetts, United States",https://www.airbnb.com/rooms/1169847151601999464?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1959035628&search_mode=regular_search&check_in=2024-09-10&check_out=2024-09-15&source_impression_id=p3_1722921181_P3nELCkBXbRoaRz0&previous_page_section_name=1000&federated_search_id=600c0369-bdfb-4b5e-a907-79c7e6969c0a,1,1,NA,"₹7,560","Stay at this centrally-located place close to everything! Both Salem and Boston are close by and we’re happy to recommend local attractions and activities. We offer a light breakfast with pastries and fruit.The sofa can transform into a second bed with a full size mattress. Families with children of all ages are welcome. Pets are welcome but need to stay in your room at all times during your stay. However, you’re welcome to bring them outside to the backyard. We look forward to meeting you!Guest accessGuests have access to a shared spaces such as bathroom with shower, laundry, porch, and backyard.During your stayContact me any time with questions during your stay, my phone number will be provided at check-in.Other things to noteWe have two cats, but they are not allowed in the guest room, which keeps the space free of cat hair.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/1950ce2a-9e4c-43f0-88b7-b311e4780e32.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/7fe291e7-2dd4-4f71-bd8a-1f2c613502b3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/83ab801a-d1a5-4db7-b89d-ea3fad8bb892.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/eb1fbd16-7646-44d9-a662-f196cce2dc7a.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/b39244ea-54ad-4661-9464-80d7eb9f2f08.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/6263df3c-4bd7-485c-b0d0-478245143cb1.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/68a69333-f6b9-4a60-8024-7ba55b0185f9.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/fa0793e2-c4ad-4c89-a9b0-a72124ff877c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/856e4261-d283-4fa4-9177-3519ea780b72.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/e43bc003-dd69-4a34-90fc-2084cfb27bfb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/096bb471-f083-49bb-901c-058fe522b935.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/d2f4d7ff-74a4-4ad9-a83e-de64ce398284.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/11798151-67be-47bf-8081-60f51f4af998.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/5ae3bb24-2b95-4830-af29-42fc31a4727c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/47d07629-7e55-4172-ac9b-02ed17ed1b27.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/2770aa31-d8d3-4dd5-8755-1bbcf60f1254.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/09f21e53-8b4f-482e-930a-7ec1d4666756.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1169847151601999464/original/a15efb1f-480a-45d3-a96e-486933f998c8.jpeg?im_w=720']"
"Room in Billerica, Massachusetts, United States",https://www.airbnb.com/rooms/41473329?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1904537834&search_mode=regular_search&check_in=2024-08-21&check_out=2024-08-28&source_impression_id=p3_1722921182_P3ofgRXNdCMvjVAf&previous_page_section_name=1000&federated_search_id=600c0369-bdfb-4b5e-a907-79c7e6969c0a,1,1,NA,"₹4,075","Private room - in a two-bedroom apartment: offers a comfortable queen-size bed and a desk. Fresh linens and towels provided. Conveniently located near major highways, exploring the vibrant attractions of the greater Boston area is easy. Fully equipped kitchen with a refrigerator, microwave, and stove for your convenience. Nearby, you'll find plenty of shopping options and a gym. Please note, this space is not suitable for remote work. A photo ID may be requested upon check-in.The spaceWelcome to my cozy two-bedroom apartment nestled within a quiet apartment complex. Enjoy your own private room, reliable Wi-Fi, share a bathroom and utilize the fully equipped kitchen, complete with stove, microwave, and fridge. Guests are encouraged to make themselves at home in the kitchen. Parking is free and plentiful.Rest assured, I reside on the premises but am highly respectful of personal space. For your convenience, washers and dryers are accessible within the building; just bring your quarters and detergent for laundry needs.Guest accessKitchen.Restroom.Laundry (in the building with coins)Free parkingWi-FiDuring your stayWill always be happy to help!I respect privacy of my guest but I am always available to answer questions and give tips to my guestsOther things to notePlease note that booking for another person (third parties' reservation) or bringing extra guests is not permitted. Any such reservations will be promptly canceled. Additionally, I may request your photo ID during check-in for verification purposes. The guest must be the account holder on Airbnb. Please read and accept the house rules before booking.Thank you for your understanding!",NA,NA,NA,"['https://a0.muscache.com/im/pictures/634ab42e-dc4e-408d-b010-68a43c585d14.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ee725570-8c40-4223-a344-19310a91e6ce.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDE0NzMzMjk%3D/original/eab4602b-a9f3-469e-b547-2dc0443fbdc0.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-41473329/original/81870b37-3ecb-48fe-a66d-13e0afc55901.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-41473329/original/a7e67269-7d55-4d7b-81c9-8b6fd33a9229.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-41473329/original/10d3b9d5-fb24-4896-94ec-edb7cdc42caf.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDE0NzMzMjk%3D/original/3399b3b4-4a55-4ec3-aac0-c85ce3cd70ac.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDE0NzMzMjk%3D/original/a13bd7a2-7422-4cf5-b48b-968085285d21.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDE0NzMzMjk%3D/original/bf947845-0a41-4fdd-91b9-d689005213b9.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDE0NzMzMjk%3D/original/145bf07d-c942-4b11-836f-d96103013362.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-41473329/original/1825d60e-3d87-40d3-a8f7-c9c51efade02.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-41473329/original/a07a444e-0955-46bd-bd94-84723176e82f.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-41473329/original/37da3be1-a2ed-4481-aa80-25d471b9115c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/29c8da81-62bc-405e-865f-0ca2c3153d46.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/9374074d-3c67-4b54-aa39-e2359dce4197.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/accc25f6-0073-4efc-a5be-b6965cf49401.jpg?im_w=720']"
"Private room in home in Burlington, Massachusetts, United States",https://www.airbnb.com/rooms/887688543223864115?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-08-11&check_out=2024-08-16&source_impression_id=p3_1722921182_P3KWEqOxluaNWu0w&previous_page_section_name=1000&federated_search_id=600c0369-bdfb-4b5e-a907-79c7e6969c0a,1,1,NA,"₹8,400","Spacious room ~ 500 sq. ft. Hard to find in Burlington in this price. Private room, Private bathroom, separate entrance and dedicated parking space in the driveway. This versatile home features specious, clean and quite living. Within minutes you can find Restaurants, Grocery store, Burlington shopping mall, Lahey hospital, public transportation and all fast food outlets. Close to I-93 and I-95. 18 miles from Boston Logan Airport, 16 miles from Boston Downtown and 15 miles from Alwife Station.The spaceWalk out basement offers a private studio-like space with an attached bathroom, where guests can comfortably sleep. Additionally, it includes a convenient working station, washer, dryer and even an exercise area for those who wish to burn calories.Guest accessGuests will have full access to the walk out basement and patio.Other things to noteFor your convenience, we provide coffee pods, water, towels, shampoo etc. If you require any additional items, please don't hesitate to ask. Our goal is to ensure that your stay is as comfortable as possible.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-887688543223864115/original/2d6ac8f9-2fe0-4518-aa9e-7e52fd3d3a84.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-887688543223864115/original/e44aa41c-c69e-4e88-9a11-6bf65027c76e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-887688543223864115/original/654466c0-07c9-4b49-9ab8-1bf373f83de9.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-887688543223864115/original/8c1a0940-a393-4f69-8b3f-71ce2f0af1f8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-887688543223864115/original/eeacee9a-4807-4cd4-99b0-4989708ce2b6.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-887688543223864115/original/06868364-a1f0-49a3-85f6-915663369954.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/2480bc94-7463-42a6-8bda-6a010539818f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-887688543223864115/original/de48d965-1dc0-4f85-8534-9a0b3e9fc3b2.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-887688543223864115/original/e0324893-c439-4539-8907-20b5a4b3eb16.jpeg?im_w=720']"
"Private room in home in Burlington, Massachusetts, United States",https://www.airbnb.com/rooms/15498492?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-09-13&check_out=2024-09-20&source_impression_id=p3_1722921182_P3lzJ_uFYr5owXFE&previous_page_section_name=1000&federated_search_id=600c0369-bdfb-4b5e-a907-79c7e6969c0a,1,1,NA,"₹4,128","My place is 5 min to center park. Beautiful quite area. Walking distance to restaurants and dining. You’ll love my place because of the people, the ambiance, the outdoors space, and the neighborhood. My place is 5 min walking distance to park, playground.Highway 95 is 2 min driving. House located on exit 34. On exit 33, 35, 36, there are big supermarkets. Exit 32 is Burlington Mall. Movie theaters on exit 32 and 35. 20 min from Boston. 40 min to New Hampshire.The spaceIn the house:1. There are 2 floors in the house, 2 bedrooms and 2 full bathrooms on a 2nd floor. The room for rent is on the 2nd floor on a LEFT. There is a full bed with memory mattress.2. There is a direct access to the 2nd floor stairs from entrance. 3. The room is not coming with use of kitchen, but there is a fridge, microwave and toaster in a room.Location:House is conveniently located close to everything:- 20 min driving to Boston- 1.5 miles to the bus station- 1.5 miles to the Central City Park- Walking distance to stores and restaurants- 5 min driving to the mall or supermarkets- 2 big movie theaters in 5 min driving distance- Great for vacation of business trips- 40 min driving to New Hampshire with great hiking trails, ski resorts and mountainsGuest access1. Guest can access Green Room on a 2nd floor, bathroom inside of the room.2. The room is not coming with use of kitchen, but there is a fridge, microwave and toaster in a room.3. Parking on a street or on a LEFT side of the driveway. December-March 10pm-8am - on a LEFT side of the driveway only. If LEFT side of the driveway not available - house dedicated spot can be used.Other things to note1. Guests should be quiet at all times and keep the shared spaces clean.2. Parties or additional guests are not allowed. 3. Any kind of smoking is not allowed in or outside of the property.4. The room is not coming with use of kitchen, but there is a fridge, microwave and toaster in a room.Please be respectful, not following the House Rules will cause an immediate termination of the rent without refund.",NA,NA,NA,"['https://a0.muscache.com/im/pictures/f6691b51-d419-4840-82e4-4b9988ec8ceb.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e32c843a-62c9-4c02-94c4-16da4f4c945e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/eaa914b1-15d9-45dc-86c5-93733a696170.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/fcf19fab-e1de-4672-a394-009efa2e49d5.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/397f2012-b095-4533-a5b6-87fb4478c3ff.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/764a9982-947a-459f-8512-1a6ff6cd892c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/8457118b-c045-4561-9465-d74a7cdac9a2.jpg?im_w=720']"
"Entire guest suite in Burlington, Massachusetts, United States",https://www.airbnb.com/rooms/52697618?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-02&check_out=2024-11-07&source_impression_id=p3_1722921182_P3noKuroyZ8lRl5A&previous_page_section_name=1000&federated_search_id=600c0369-bdfb-4b5e-a907-79c7e6969c0a,1,1,NA,"₹7,896","Welcome to this spacious, quiet and relaxing furnished suite (private entrance own deck- patio-fire pit). It is truly in an amazing location; walking distance to Mall/Lahey Hospital & only 18 mi from Boston Logan Airport, with plenty of parking. Our place is good for professionals, students, couples, solo, families (with kids). The airbnb is attached to a main house but it's contactless (check-in/-out) with own entrance. Ideal for 2, a little tight for 3 but manageable (sofa into bed).The spaceFull furnished room with WiFI access in all rooms, Smart TV. Living room/eat-in area (no range), only Keurig coffee maker with pods, Microwave, Fridge/Freezer.Essentials in guest bathroom: shampoo, conditioner, body and hands soaps, towels, tissue and bath towels.Guest access1. Check-in (2 pm EST) and Check-out (11:30 am EST) Time 2. Free parking space on driveway in the premises3. Guess Access the Place - Self Check-In with the Keypad4. Entrance to the suite will be on the side of the house (just follow the pathway). 6 Steps Staircase to the Deck (for the door entrance). 5. Help yourself to make coffeeOther things to noteAfter guests booked, it is very important to let me know in advance what time you arrive and departure so I can arrange resource and plan accordingly.Guest should directly pay to Airbnb with the correct amount to use exact number of guests before coming to the place.Not allowed the guest(s) to invite any visitor to stay overnight. No smoking, No drugs and No pets No parties, no events, no louder music and noise to interfere with neighbor.During your stay please leave the rooms tidy and in good order",NA,NA,NA,"['https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/1fd7fbd4-e6fb-4a2c-b40d-b291a396baf5.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/888fa3d0-d3f1-4bb9-8e35-fa4c497a9961.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/8303b9ca-689e-488d-a57b-e594aea36e80.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/01c0ff9c-524a-47c6-a52e-7edebae909b2.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/737a1c68-7a6c-4b66-8761-d502e77ca597.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/bcedffb6-7cc0-4fe2-9035-f4ee31183cf3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/773402e9-2a10-489d-8a60-b0f6434bbea8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/78d5341e-9747-431c-8c7f-c0b0c9c5d85e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/da2197b1-4667-4776-ae58-29699686e9b8.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/e9bd21da-ea17-4955-9a4e-a67cb26629e3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/cf6845e2-35ef-4393-87bc-d9ac436f9928.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/75113a37-903c-4375-b6a7-10c74b749839.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/19952b3c-d16d-4b92-8cb2-cf4dd0cb544b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/50c23bdc-a7c0-43ec-9177-14943f0875a0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/770a6b3f-bbc7-4811-9a2f-119ee784824c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/214efc9e-c668-4a62-aec3-4311639fb371.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/348ff37d-3d2f-4086-8c3d-5d6dea110558.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/a314451d-c533-43ae-aa88-336a807515df.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/898b20d8-77e8-47cc-a7dd-5d372fc31771.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/74a1e598-1449-4a08-a76c-1897584c7138.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/53a77332-543e-44e6-951b-e340ca12c5ac.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/53d1f56f-4f53-43db-8584-70beb9e6e61b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/cc3aecb3-d21f-4f98-a132-4873772a6858.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/e2fa6fd5-e9c9-490e-8c1c-251d53bffc75.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/7eb9fdde-e8dd-4093-bdf8-2f495e51ae55.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/fda4684d-03a5-4cf3-bdc3-afd4f0176d08.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/ac711ada-54e0-4d2b-8c95-7d8c6ead10c8.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/fa684bac-0153-49cf-b972-32715f8c8a87.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/f5381a91-ac30-4415-87f8-8d1aa56d057e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/a131f922-208f-4dee-a3a5-8881d4b81023.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/dd12657d-e136-4e10-9084-93f0a4e7f647.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/56c725ca-d5b2-4ccf-9d56-8354a96a3236.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/21bdbaea-e070-4c34-a33d-93ff3e87ef78.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/b3637d3d-f7b5-4537-9af2-bdd07bd3a3bf.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/7cdc5bdc-aaf4-4dfa-9d8f-36208a4c5a10.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/4b343d81-da51-4fe2-a989-a35828dba37a.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/662b842e-4899-4f41-b180-237a789110df.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/9e41c0d4-a84d-4ed4-b26c-5062a7cb28fe.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/c87376a5-e0b2-4a90-95a8-1d26b94134bb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/a8e8dd2b-474a-45fc-8e9b-3c1091cd4069.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/48983f4c-681e-428e-b1a0-02f3a5c3f13c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/f7604410-0340-4b9e-9608-acb074a46307.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/f8b4676a-38fc-4d8a-a0d5-c739effd825d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/058c99d1-d2e3-4c39-a430-eff00d4b99f4.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/cae11e8d-540c-48a8-82d2-c3323946abfe.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/0f5672f8-99e4-425a-ad7c-d146b05d2df9.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/48acdaf7-d583-4b00-ae7e-1eade5e2c05e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/747f9a20-0398-4a91-a7b6-adb1d9eb44b9.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/901b09e4-35fa-4ecf-a50c-55add80f37f6.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/4136e406-6708-4335-8845-995e8117cd8d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/c4cb01e2-2d88-4ee8-ad18-ec6c2154b3f0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/b57ed10e-325f-4ca4-958c-be62a0efeaac.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/f7887174-e60a-4a09-b590-c55df2f06848.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/f8a4b8e2-f4dd-44b1-a1bb-dad1f44488ba.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/airflow/Hosting-52697618/original/898f57ac-33a3-4809-97c7-1f5ee4e238c5.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/d11aba79-192a-48ea-b29d-fcd871349a06.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/b6e46919-c49a-4050-98b0-7d20903fffcb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/c07c9b28-e879-4e79-87a5-1112cf6de68f.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-52697618/original/d20c6fa1-b2a2-44b0-a487-26b4cc920356.jpeg?im_w=720']"
"Room in Billerica, Massachusetts, United States",https://www.airbnb.com/rooms/49233828?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1603906792&search_mode=regular_search&check_in=2024-08-18&check_out=2024-08-23&source_impression_id=p3_1722921182_P3QmZWhl3F5fDaCI&previous_page_section_name=1000&federated_search_id=600c0369-bdfb-4b5e-a907-79c7e6969c0a,1,1,NA,"₹4,620","A spacious master bedroom in a 3 bedroom guest area. No access to kitchen, shared bathroom.The spaceSpacious bedroom and bathroom with essentials.Guest accesspatio and backyard areaDuring your staytext me whenever, I will respond as soon as I canOther things to note19'x13' bedroom space",NA,NA,NA,"['https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/106e4bb6-722b-4a86-bfa3-53b58a91bc3d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/6fe0fab7-2a22-4440-a4a6-de331a3aec70.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/1d68ec10-c496-4831-861e-5f7636bc7806.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/b9b3e84f-bf85-4fa2-91b8-fddd64966eeb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/1598572a-7928-46aa-8e3a-1a91e2b8587b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/544c172d-6075-48b8-8de0-926aaed4a5f0.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/280a288d-0f4c-4988-8009-16c95c7aa176.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/180b0996-785f-4dfa-9643-91c095d3f2d0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/dd59d419-f52f-49e5-a988-e2e9029536e0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/160e7ead-e956-4dfc-a099-aa918bf109e8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/adfdb5fe-6041-4d8d-8c3b-4ec2cbf53c4e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/4d91de78-38f1-4a7b-82fa-198449fa78e7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/74906969-5353-42f2-a3bc-6bbc6911d952.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/c3115a63-04de-4479-9e12-66ceaf1a92f0.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/7d21a8a6-9da8-4bc9-8614-b386df35a62f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/5a3396d8-86f1-435e-ba0e-1359f0e19ac7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-49233828/original/eaf3f240-c797-4e3d-9d9a-da4ab0ae394f.jpeg?im_w=720']"
"Room in Billerica, Massachusetts, United States",https://www.airbnb.com/rooms/822910?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=7994713&search_mode=regular_search&check_in=2024-09-09&check_out=2024-09-14&source_impression_id=p3_1722921182_P3Y3nNO7hZVF-Nw5&previous_page_section_name=1000&federated_search_id=600c0369-bdfb-4b5e-a907-79c7e6969c0a,1,1,NA,"₹6,048",The spaceBright private sitting area and adjacent bedroom with water views on ground level. Private full bath.Large bedroom with adjoining full bath on upper floor. (photo with paisley duvet cover)Large modern communal kitchen. Fios internet. Car is necessary. There is no public transportation. Ten minute drive toLahey Cinic and Burlington Mall. Thirty minutes to Harvard Square. One mile to Whole Foods Market.,NA,NA,NA,"['https://a0.muscache.com/im/pictures/24202387/e3f41c33_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/11680759/4dc2408e_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/11680758/329ba46d_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/20411336/bab14470_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/20411307/5d8a50f2_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/46802218/4606f39d_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/20411324/3c12a21b_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/20411295/08f6a26c_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/24202365/ec8b818a_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/24204108/e7807707_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/46802021/65e285a1_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/46802115/e81b34e1_original.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/46801910/8511cd60_original.jpg?im_w=720']"
